|uri|name|annee_naiss|biogr
122|http://data.bnf.fr/ark:/12148/cb13243222b#about|Emmanuel-Louis-Joseph Choque|1806|Homme politique. - Député du Nord et maire de Douai (Nord). - Docteur en droit (Paris, 1839)
123|http://data.bnf.fr/ark:/12148/cb12891041h#about|Giuseppe Del Re|1806|Diplômé en droit, député, poète
124|http://data.bnf.fr/ark:/12148/cb12197028j#about|André Van Hasselt|1806|Docteur en droit, écrivain et poète. - Membre de l'Académie royale de Belgique
125|http://data.bnf.fr/ark:/12148/cb10002423d#about|Alfred d' Aveline|1806|Docteur en droit, écrivain et poète. - Membre de l'Académie royale de Belgique
126|http://data.bnf.fr/ark:/12148/cb123423274#about|Francesco Bonaini|1806|Juriste et historien. - Professeur d'histoire du droit à l'Université de Pise, puis Surintendant des Archives toscanes
127|http://data.bnf.fr/ark:/12148/cb12151212f#about|Gabriel Riesser|1806|Juriste et homme politique allemand; il a combattu pour l'émancipation des juifs; député au parlement de Francfort; premier juge juif en Allemagne (1859)
128|http://data.bnf.fr/ark:/12148/cb10719466s#about|Napoléon Marie Nompère Champagny|1806|Avocat (1830-) et homme politique. - Docteur en droit (Paris, 1831). - Maire de Loyat, Morbihan (1844-), conseiller général (1844-1848, 1852-), député de la 3e circonscription du Morbihan (1852-). - Frère de Frantz de Champagny (1804-1882)
129|http://data.bnf.fr/ark:/12148/cb10729682s#about|Nestor Regnard|1806|Docteur en droit (1828). - Avocat au barreau de Valenciennes (Nord). - Elu représentant du peuple en 1848
130|http://data.bnf.fr/ark:/12148/cb107301666#about|Vincenz Jacob von Zuccalmaglio|1806|Juriste. - Poète et collecteur de légendes allemandes. - Historien
131|http://data.bnf.fr/ark:/12148/cb12315106q#about|William Thomas Shave Daniel|1806|Juriste. - Fut magistrat aux County courts et vice-président du Council of law reporting, GB
132|http://data.bnf.fr/ark:/12148/cb15347369p#about|Albert-Eugène-Marie Gheldolf|1806|Juriste et historien de Gand, publia sous les initiales A.E.G. à l'Etablissement géographique de Bruxelles
133|http://data.bnf.fr/ark:/12148/cb12985594d#about|Jean-Louis-Henri Bertin|1806|"Avocat à la Cour impériale de Paris. - Fut rédacteur en chef du journal ""Le Droit"""
134|http://data.bnf.fr/ark:/12148/cb12298310q#about|Samuel Ames|1806|Juriste
135|http://data.bnf.fr/ark:/12148/cb105909320#about|Manuel Ortiz de Zúñiga|1806|Juriste
136|http://data.bnf.fr/ark:/12148/cb16532263d#about|Francesco Forti|1806|Juriste
137|http://data.bnf.fr/ark:/12148/cb17161844m#about|Sayyid Ḥusayn al- Ṭabāṭabā'ī|1806|Interprète. - Juriste
138|http://data.bnf.fr/ark:/12148/cb12813104d#about|Elek Fényes|1807|Économiste. - Géographe. - Statisticien. - Académicien
139|http://data.bnf.fr/ark:/12148/cb13485076c#about|André Potherat de Thou|1807|Économiste. - Avocat
140|http://data.bnf.fr/ark:/12148/cb107329646#about|André Cochut|1807|Économiste. - Directeur du Mont de piété de Paris
141|http://data.bnf.fr/ark:/12148/cb125089748#about|Charles Dupont-White|1807|"Juriste, publiciste et économiste. - Avocat puis secrétaire général du ministre de la justice (nommé en 1848). - Disciple de John Stuart Mill. - Frère de : ""Dupont-White, John-Théodore (1801-1851)"""
142|http://data.bnf.fr/ark:/12148/cb13621908h#about|Richard Hildreth|1807|Juriste et économiste
143|http://data.bnf.fr/ark:/12148/cb106889902#about|Jacques Replat|1807|Député au parlement sarde. - Docteur en droit. - Avocat, poète et écrivain romantique savoyard
144|http://data.bnf.fr/ark:/12148/cb12172156f#about|Ferencz Császár|1807|"Écrivain, poète, lexicographe et journaliste, fondateur de ""Pesti Napló"" (1850). - Traducteur de Dante Alighieri, de SIlvio Pellico et d'Alfieri en hongrois. - A été professeur à Fiume 1830-1840 (aujourd'hui Rijeka, Croatie). - Juriste. - Académicien"
145|http://data.bnf.fr/ark:/12148/cb13382864p#about|Charles Antoine Évariste Vial|1807|Docteur en droit (Paris, 1828). - Substitut du procureur du roi (en 1837). - Juge d'instruction au tribunal de la Seine
146|http://data.bnf.fr/ark:/12148/cb16708951h#about|Osmin Benech|1807|Professeur de droit à l'Université de Toulouse. - Président du conseil général du Tarn-et-Garonne (en 1853). - Fondateur de l'Académie de législation de Toulouse (en 1851)
147|http://data.bnf.fr/ark:/12148/cb16150903q#about|Adrien Gaujac|1807|Licencié en droit à la Faculté de droit de Paris
148|http://data.bnf.fr/ark:/12148/cb14978238w#about|Victor Ratier|1807|"Imprimeur lithographe. - Natif de Paris ; fils d'un négociant. A étudié le droit. Breveté imprimeur lithographe à Paris le 14 fév. 1829 en succession de Pierre-François Ducarme. Fondateur en 1829, avec l'imprimeur lithographe Sylvestre-Nicolas Durier, du périodique illustré ""La Silhouette"". Nicolas-Louis Delaunois est breveté en sa succession le 17 nov. 1830"
149|http://data.bnf.fr/ark:/12148/cb12994149f#about|Henri Klimrath|1807|"Philosophe et historien du droit, jurisconsulte. - A collaboré à la ""Revue de législation"" et à la ""Nouvelle revue germanique"""
150|http://data.bnf.fr/ark:/12148/cb123685177#about|George Auguste Matile|1807|Juriste. - Professeur à l'Académie de Neuchâtel, Suisse
151|http://data.bnf.fr/ark:/12148/cb12368029v#about|Heinrich Matthias Zöpfl|1807|Juriste
152|http://data.bnf.fr/ark:/12148/cb12344232x#about|Alexander Mansfield Burrill|1807|Juriste
153|http://data.bnf.fr/ark:/12148/cb12471556t#about|Henry Charles Sirr|1807|Juriste
154|http://data.bnf.fr/ark:/12148/cb130127335#about|Théodore-Napoléon Bénard|1808|"Journaliste et économiste. - Collabora au ""Journal du Havre"" et au ""Siècle"". - Fut secrétaire général de la Ligue permanente de la liberté individuelle et commerciale"
155|http://data.bnf.fr/ark:/12148/cb12981511x#about|Paul Gosset|1808|Publiciste. - Économiste
156|http://data.bnf.fr/ark:/12148/cb122841925#about|Heinrich Ahrens|1808|Juriste. - Fut professeur dans les universités de Bruxelles, Graz et Leipzig. - Fut député à l'Assemblée nationale de Francfort, Allemagne
157|http://data.bnf.fr/ark:/12148/cb12298919g#about|Johann Kaspar Bluntschli|1808|Jurisconsulte et historien. - Professeur à Zurich puis chef de gouvernement conservateur-libéral de ce canton (de 1839 à 1846). - Après la guerre de Sonderbund, il s'établit en Allemagne pour enseigner le droit international à Munich puis à Heidelberg
158|http://data.bnf.fr/ark:/12148/cb150356579#about|Léon Cornudet|1808|Juriste, membre du Conseil d'Etat (1836-)
159|http://data.bnf.fr/ark:/12148/cb13212219k#about|Alcide Taillefert|1808|Magistrat et homme politique. - Conseilller général (canton de Celles, 1851-1877), député (1871-1876) puis sénateur (1876-1881) des Deux-Sèvres. - Docteur en droit (Paris, 1835). - A été procureur du roi aux Sables-d'Olonne (1842-1845)
160|http://data.bnf.fr/ark:/12148/cb15292183b#about|Johann Konrad Kern|1808|Juriste. - Homme politique, ambassadeur à Paris de 1857 à 1883
161|http://data.bnf.fr/ark:/12148/cb10645360x#about|Ernest de Royer|1808|Avocat en 1829. - Ministre de la Justice (1854-1859). - Premier Président de la Cour des comptes en 1863. - Président du conseil général de la Marne (1852-1853 et 1858-1869). - Licencié en droit
162|http://data.bnf.fr/ark:/12148/cb12339636d#about|Eugène Persil|1808|Juriste. - Député de Condom, Gers (1839-1841)
163|http://data.bnf.fr/ark:/12148/cb10624968p#about|Karl Adolph von Vangerow|1808|Juriste
164|http://data.bnf.fr/ark:/12148/cb16047601h#about|Ernst Koch|1808|Poète. - Homme politique. - Docteur en droit
165|http://data.bnf.fr/ark:/12148/cb10386403x#about|César Bertholon|1808|"Homme politique. - Élu député du Rhône (Lyon) à la Constituante de 1848, réélu à la législative, interné en Algérie après le coup d'état de Napoléon III, il ne rentre en France qu'en 1869. - Député de la Loire, 1ère circonscription de Saint-Étienne en 1876, réélu en 1877 en 1883. - A été un des organisateur de la Société des droits de l'Homme à Lyon et rédacteur au journal ""Le censeur"""
166|http://data.bnf.fr/ark:/12148/cb13373064h#about|Édouard Bonnier|1808|Juriste. - Professeur titulaire de la chaire de législation pénale et de procédure civile et criminelle à la faculté de droit de Paris. - Gendre du juriste : Ortolan, Joseph-Louis-Elzéar (1802-1873)
167|http://data.bnf.fr/ark:/12148/cb12196706x#about|Joaquín Gómez de la Cortina|1808|Juriste, recteur de l'Université de Madrid (en 1841) puis membre du Tribunal suprême de justice de Madrid. - Bibliophile et bibliographe. - Une partie de sa bibliothèque fut achetée par la Bibliothèque de l'École normale supérieure
168|http://data.bnf.fr/ark:/12148/cb121555189#about|Frederik Stang|1808|Juriste et politicien
169|http://data.bnf.fr/ark:/12148/cb121830109#about|Lysander Spooner|1808|Juriste
170|http://data.bnf.fr/ark:/12148/cb12775310f#about|Simion Bărnuţiu|1808|Juriste et philosophe. - Militant nationaliste
171|http://data.bnf.fr/ark:/12148/cb13014228p#about|Ignace Chauffour|1808|Juriste et historien. - Commissaire du gouvernement pour le Haut Rhin puis député à la Constituante
172|http://data.bnf.fr/ark:/12148/cb15763278h#about|William Barclay Napton|1808|Juriste
173|http://data.bnf.fr/ark:/12148/cb11544350b#about|Kazimierz Stadnicki|1808|Juriste, historien, héraldiste
174|http://data.bnf.fr/ark:/12148/cb12088660j#about|Hermann Schulze-Delitzsch|1808|Juriste, homme politique et économiste allemand, promoteur du crédit populaire
175|http://data.bnf.fr/ark:/12148/cb15554835k#about|Joaquín Francisco Pacheco|1808|Juriste, homme politique, journaliste et auteur de fictions
176|http://data.bnf.fr/ark:/12148/cb12417065m#about|Alexander Montgomerie Bell|1808|Juriste. - Spécialiste de droit de la propriété. - A été professeur à l'Université d'Edingburgh, GB
177|http://data.bnf.fr/ark:/12148/cb124232793#about|August Reichensperger|1808|"Homme politique et juriste. - Fondateur du parti parlementaire catholique, qui en 1870, prend le nom de ""Centre allemand"""
178|http://data.bnf.fr/ark:/12148/cb12462670p#about|Antoni Zygmunt Helcel|1808|Homme politique polonais. - Historien du droit polonais
179|http://data.bnf.fr/ark:/12148/cb13777942b#about|Salmon Portland Chase|1808|Juriste et homme politique américain. - Un des chefs du parti anti-esclavagiste, il fut Secrétaire d'État au Trésor (1861-1864), puis président de la Cour suprême jusqu'à sa mort
180|http://data.bnf.fr/ark:/12148/cb125224516#about|Nils Herman Quiding|1808|Utopiste suédois. - Député. - Juriste
181|http://data.bnf.fr/ark:/12148/cb127546291#about|Charles-Adrien His de Butenval|1809|Diplomate et économiste. - Baron, fait comte par Napoléon III, le 23-12-1868
182|http://data.bnf.fr/ark:/12148/cb12545289g#about|Léonce de Lavergne|1809|"Économiste et littérateur. - Homme politique, député du Gers (1846-1848), de la Creuse (1871-1875), puis sénateur inamovible. - Chef de division au Ministère des Affaires étrangères (Ministère Guizot). - Professeur d'économie rurale à l'Institut agronomique de Versailles. - Membre de l'Institut (Académie des sciences morales et politiques). - A également écrit, sous le pseudonyme : Henri Saint-M., trois nouvelles sur les Pyrénées publiées dans la ""Revue du Midi"""
183|http://data.bnf.fr/ark:/12148/cb12170904x#about|Armand Husson|1809|Économiste et administrateur. - Membre de l'Institut
184|http://data.bnf.fr/ark:/12148/cb15342300h#about|Cristoforo Negri|1809|Économiste et historien. - Homme politique, diplomateur. - Recteur de l'Université de Turin. - Membre fondateur de la Société italienne de géographie (Florence)
185|http://data.bnf.fr/ark:/12148/cb14400926k#about|Francisco de Frías y Jacott Pozos Dulces|1809|Économiste. - Notable de la société cubaine, expert en agriculture. Exilé à Paris entre 1857 et 1860 à cause de son implication dans la conspiration de Vuelta Abajo. - En 1863, il devient le directeur du Siglo, journal de La Havane
186|http://data.bnf.fr/ark:/12148/cb107339544#about|Guillaume Hurault Vibraye|1809|Économiste et agronome. - Membre de la Société d'agriculture
187|http://data.bnf.fr/ark:/12148/cb124631471#about|Jacques Fabien|1809|Homme politique et économiste. - Vice président de la Société nationale de l'encouragement au bien. - Notaire. - Homme de lettres. - Chevalier de la Légion d'honneur (1885)
188|http://data.bnf.fr/ark:/12148/cb12204462d#about|Viktor Stepanovič Porošin|1809|Professeur à l'Université de Saint Pétersbourg ; économiste
189|http://data.bnf.fr/ark:/12148/cb10300307x#about|Georg Beseler|1809|Juriste. - Professeur de droit à Bâle, Rostock, Greifswald et Berlin. - Homme politique. - Prénoms complets : Karl Georg Christoph
190|http://data.bnf.fr/ark:/12148/cb12788242q#about|Carlo Baudi Di Vesme|1809|"Historien, juriste et philologue. - Secrétaire d'État, sénateur. - Est l'un des fondateurs de la ""Società piemontese di archeologia e belle arti"" (1874)"
191|http://data.bnf.fr/ark:/12148/cb15054646t#about|George Willem Vreede|1809|Juriste. - Professeur de droit international à l'Université d'Utrecht, Pays-Bas
192|http://data.bnf.fr/ark:/12148/cb103859570#about|Nicolaus Becker|1809|Juriste. - Poète
193|http://data.bnf.fr/ark:/12148/cb10728733m#about|Jean-François André|1809|Prêtre du Diocèse d'Avignon (ordonné en 1931). - Curé de Fontaine-de-Vaucluse, puis de Lagnes (jusqu'en 1880). - Docteur en droit canonique
194|http://data.bnf.fr/ark:/12148/cb12406740r#about|Stanislas-Jean-Baptiste-Martial Migneret|1809|Docteur en droit (Dijon, 1843). - Administrateur. - Préfet de Strasbourg
195|http://data.bnf.fr/ark:/12148/cb134976741#about|Alexandre Laya|1809|"Chef de bureau au Ministère de l'intérieur, puis avocat au barreau de Paris, puis professeur de droit romain et de droit international à l'Académie de Genève. - Auteur d'ouvrages juridiques, historiques, politiques et de pièces de théâtre. - Rédacteur en chef de ""L'ordre"" (1849). - Fils de Jean-Louis Laya (1761-1833) et frère de Léon Laya (1811-1872)"
196|http://data.bnf.fr/ark:/12148/cb10683628m#about|Charles Saint-Nexant de Gagemon|1809|Juriste
197|http://data.bnf.fr/ark:/12148/cb16230347f#about|Adolf von Tschabuschnigg|1809|Juriste. - Homme politique. - Poète et romancier. - Chevalier
198|http://data.bnf.fr/ark:/12148/cb169866458#about|József Justh|1809|"Député. - ""Préfet""(főispán)  du comitat de Bars. - Études de droit à Pest, diplôme d'avocat"
199|http://data.bnf.fr/ark:/12148/cb130134745#about|Friedrich Christian Benedickt Avé-Lallemant|1809|Juriste
200|http://data.bnf.fr/ark:/12148/cb12314495r#about|Travers Twiss|1809|Juriste. - Spécialiste de droit international
201|http://data.bnf.fr/ark:/12148/cb10582244b#about|Mesmin Florent Bernier|1809|Licencié en droit (Paris). - Notaire à Orléans en 1837. - Conseiller général du Loiret en 1871 puis député de la 2ème circonscription d'Orléans en 1876
202|http://data.bnf.fr/ark:/12148/cb12571476b#about|Alexander William Kinglake|1809|Ancien étudiant en droit au Trinity College de Cambridge. - Voyageur au Proche-Orient, puis en Algérie et en Crimée avec les armées
203|http://data.bnf.fr/ark:/12148/cb12550230t#about|William Oke Manning|1809|Juriste
204|http://data.bnf.fr/ark:/12148/cb10672116s#about|Antony Jacob van der Heim|1809|Juriste
